age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
36,technician,married,secondary,no,1415,yes,no,cellular,15,jul,1,-1,0,unknown,no
54,technician,married,secondary,no,3194,yes,no,unknown,19,may,2,-1,0,unknown,no
38,management,married,secondary,no,1274,no,no,cellular,18,nov,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,7813,yes,yes,cellular,30,jan,1,266,2,failure,no
33,admin.,married,secondary,no,1401,yes,yes,unknown,6,may,2,-1,0,unknown,no
42,management,single,tertiary,no,2917,no,no,cellular,15,mar,2,124,1,failure,no
32,blue-collar,married,secondary,no,1316,yes,no,cellular,15,may,5,-1,0,unknown,no
55,services,married,secondary,no,1413,yes,yes,cellular,16,apr,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,1445,no,no,unknown,9,may,2,-1,0,unknown,no
41,technician,married,secondary,no,680,yes,no,cellular,30,jan,5,248,2,failure,no
44,self-employed,divorced,tertiary,no,1641,yes,no,cellular,8,may,3,-1,0,unknown,no
58,retired,divorced,primary,no,2217,no,no,cellular,29,jan,1,102,1,other,yes
33,technician,married,secondary,no,1521,no,yes,cellular,19,aug,4,-1,0,unknown,no
89,retired,married,primary,no,1727,no,no,cellular,30,oct,1,-1,0,unknown,yes
27,technician,single,secondary,no,2438,no,no,cellular,9,jul,5,-1,0,unknown,no
57,entrepreneur,married,primary,no,2011,yes,no,unknown,8,may,3,-1,0,unknown,no
44,technician,married,secondary,no,1860,no,no,cellular,20,aug,2,-1,0,unknown,no
51,services,married,secondary,no,2518,no,no,cellular,4,aug,1,-1,0,unknown,no
30,management,married,tertiary,no,2880,yes,no,cellular,18,may,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1418,yes,no,unknown,5,may,1,-1,0,unknown,no
40,housemaid,married,secondary,no,1152,yes,no,cellular,28,jul,2,-1,0,unknown,no
56,services,married,primary,no,1438,yes,no,cellular,14,may,1,-1,0,unknown,no
55,admin.,married,secondary,no,1687,no,yes,cellular,18,jul,7,-1,0,unknown,no
61,retired,married,secondary,no,1771,yes,no,unknown,5,may,3,-1,0,unknown,no
57,blue-collar,married,unknown,no,1501,no,no,cellular,30,jan,1,2,3,other,no
46,blue-collar,married,secondary,no,2558,yes,no,cellular,11,may,3,357,1,failure,no
50,technician,married,unknown,no,7043,no,no,unknown,16,jun,5,-1,0,unknown,no
39,self-employed,married,tertiary,no,1524,no,no,unknown,6,jun,1,-1,0,unknown,no
49,blue-collar,married,primary,no,2405,yes,no,cellular,14,may,1,370,2,failure,no
29,management,single,tertiary,no,1586,no,no,cellular,4,may,1,-1,0,unknown,no
54,retired,married,secondary,no,1914,no,no,cellular,19,nov,1,154,3,failure,no
53,blue-collar,married,primary,no,1863,yes,no,telephone,3,feb,4,272,1,failure,no
39,management,married,tertiary,no,1997,yes,yes,unknown,21,may,1,-1,0,unknown,no
38,services,single,secondary,no,1758,yes,no,unknown,7,may,1,-1,0,unknown,no
41,management,married,tertiary,no,815,yes,no,unknown,26,may,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,2815,yes,no,cellular,6,may,3,-1,0,unknown,no
32,services,single,secondary,no,4893,no,no,cellular,2,feb,2,-1,0,unknown,no
36,management,single,tertiary,no,4068,no,no,cellular,14,apr,1,-1,0,unknown,yes
59,housemaid,married,tertiary,no,1437,no,no,cellular,4,aug,2,-1,0,unknown,no
49,self-employed,married,unknown,no,1489,yes,no,cellular,15,may,1,-1,0,unknown,no
32,management,single,tertiary,no,5721,no,no,cellular,25,aug,4,-1,0,unknown,no
50,services,married,secondary,yes,1493,no,no,cellular,20,aug,2,-1,0,unknown,no
48,blue-collar,married,primary,no,2791,yes,no,cellular,14,may,3,259,17,failure,no
53,housemaid,married,primary,no,2011,yes,no,unknown,20,may,3,-1,0,unknown,no
43,technician,married,secondary,no,3097,yes,no,cellular,2,jun,1,-1,0,unknown,no
32,technician,single,tertiary,no,1944,no,no,cellular,21,apr,1,-1,0,unknown,no
37,management,single,tertiary,no,2169,no,no,cellular,23,feb,2,176,3,failure,no
38,technician,single,secondary,no,10572,yes,no,cellular,13,aug,3,-1,0,unknown,no
52,services,single,secondary,no,1494,no,no,unknown,8,may,2,-1,0,unknown,no
55,management,married,secondary,no,1475,no,yes,telephone,8,jul,1,-1,0,unknown,no
48,technician,married,tertiary,no,1617,yes,no,cellular,14,may,1,346,2,other,no
52,management,married,tertiary,no,1502,no,yes,cellular,1,jun,1,-1,0,unknown,no
38,entrepreneur,single,secondary,no,1889,no,no,cellular,25,jul,3,-1,0,unknown,no
44,blue-collar,divorced,secondary,no,1489,yes,yes,unknown,8,may,1,-1,0,unknown,no
48,management,single,secondary,no,1785,yes,no,unknown,23,may,6,-1,0,unknown,no
37,management,divorced,tertiary,no,1677,yes,no,unknown,4,jun,6,-1,0,unknown,no
52,entrepreneur,married,secondary,no,2340,yes,yes,cellular,7,may,8,297,2,other,no
28,blue-collar,married,secondary,no,4281,yes,no,unknown,8,may,1,-1,0,unknown,no
43,technician,married,secondary,no,1485,no,no,cellular,29,aug,2,-1,0,unknown,no
54,unemployed,married,primary,no,1405,no,yes,cellular,29,jan,1,-1,0,unknown,no
36,housemaid,married,tertiary,no,1507,no,no,cellular,26,may,1,188,1,failure,no
41,admin.,married,tertiary,no,2372,no,no,telephone,23,apr,1,-1,0,unknown,no
44,management,divorced,tertiary,no,1439,no,no,cellular,19,nov,3,-1,0,unknown,no
59,management,married,secondary,no,1504,no,yes,telephone,4,feb,1,-1,0,unknown,no
42,admin.,divorced,secondary,no,1429,no,no,unknown,11,jun,1,-1,0,unknown,no
39,management,single,tertiary,no,2292,yes,no,cellular,15,apr,4,327,2,failure,no
85,retired,married,secondary,no,1419,no,no,cellular,18,mar,10,-1,0,unknown,no
42,blue-collar,married,secondary,no,2360,no,yes,unknown,12,jun,1,-1,0,unknown,no
61,retired,married,primary,no,2835,no,no,unknown,18,jun,2,-1,0,unknown,no
40,management,married,tertiary,no,1332,yes,no,cellular,30,jan,1,2,3,other,no
37,self-employed,married,tertiary,no,10068,no,no,cellular,19,nov,2,-1,0,unknown,no
45,management,married,tertiary,no,2602,no,no,cellular,27,may,2,-1,0,unknown,no
43,management,married,tertiary,no,1489,no,no,cellular,25,aug,8,-1,0,unknown,no
32,self-employed,single,tertiary,no,1489,no,no,cellular,21,nov,1,-1,0,unknown,no
39,blue-collar,single,secondary,no,1566,no,no,cellular,6,may,2,-1,0,unknown,no
56,technician,married,secondary,no,1585,yes,no,cellular,10,jul,3,-1,0,unknown,no
55,blue-collar,single,unknown,no,1476,no,no,unknown,12,may,7,-1,0,unknown,no
36,management,married,tertiary,no,1143,yes,no,cellular,30,apr,2,-1,0,unknown,no
47,technician,single,tertiary,no,1423,yes,no,cellular,18,nov,2,-1,0,unknown,no
59,blue-collar,married,primary,no,1870,yes,no,unknown,13,may,4,-1,0,unknown,no
57,blue-collar,married,primary,no,3692,no,no,cellular,25,aug,9,-1,0,unknown,no
50,admin.,married,secondary,no,1508,no,no,cellular,18,aug,5,-1,0,unknown,no
43,services,divorced,secondary,no,2056,yes,no,cellular,13,may,2,-1,0,unknown,no
31,admin.,single,secondary,no,4852,yes,no,cellular,17,apr,2,-1,0,unknown,no
58,management,married,tertiary,no,4609,yes,no,cellular,5,feb,1,-1,0,unknown,no
60,retired,married,secondary,no,2441,no,no,cellular,5,aug,1,-1,0,unknown,no
61,admin.,married,secondary,no,1588,yes,no,cellular,12,may,2,350,1,failure,no
44,entrepreneur,married,primary,yes,1569,yes,yes,cellular,6,feb,1,-1,0,unknown,no
34,unemployed,single,tertiary,no,1845,yes,no,unknown,8,may,1,-1,0,unknown,no
64,unknown,married,secondary,no,1878,no,no,telephone,2,mar,5,-1,0,unknown,no
33,technician,single,secondary,no,3833,no,no,cellular,4,aug,1,-1,0,unknown,no
29,self-employed,married,secondary,no,1200,yes,no,unknown,26,may,2,-1,0,unknown,no
60,housemaid,married,tertiary,no,1914,no,no,unknown,11,jun,5,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,4523,yes,no,cellular,20,nov,1,-1,0,unknown,no
42,self-employed,married,tertiary,no,15093,no,no,cellular,15,oct,1,136,8,other,no
34,admin.,married,tertiary,no,1401,yes,no,unknown,5,may,1,-1,0,unknown,no
38,technician,divorced,secondary,no,7355,yes,no,cellular,18,nov,2,-1,0,unknown,no
44,management,divorced,unknown,no,9122,no,no,cellular,16,feb,2,-1,0,unknown,yes
36,management,married,tertiary,no,1830,yes,no,cellular,18,nov,1,-1,0,unknown,no
53,management,married,tertiary,no,2066,yes,no,cellular,5,may,1,-1,0,unknown,no
47,management,married,tertiary,no,1237,yes,no,cellular,6,may,3,-1,0,unknown,no
28,technician,married,secondary,no,1458,yes,yes,cellular,5,may,1,-1,0,unknown,no
27,student,single,tertiary,no,1481,no,no,cellular,29,sep,1,-1,0,unknown,no
48,technician,married,tertiary,no,1914,no,no,cellular,11,aug,3,-1,0,unknown,no
39,admin.,married,secondary,no,2655,no,yes,unknown,28,may,1,-1,0,unknown,no
38,management,married,tertiary,no,10834,yes,no,cellular,30,mar,8,-1,0,unknown,no
43,admin.,divorced,secondary,no,2584,yes,no,cellular,28,jan,1,-1,0,unknown,no
44,management,married,secondary,no,3927,yes,no,unknown,20,may,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,1526,yes,no,unknown,9,may,2,-1,0,unknown,no
37,technician,single,tertiary,no,8969,yes,no,cellular,28,dec,1,122,3,failure,no
60,management,divorced,tertiary,no,2959,no,no,unknown,15,may,2,-1,0,unknown,no
36,entrepreneur,married,secondary,no,1876,yes,yes,cellular,28,aug,8,-1,0,unknown,no
53,technician,married,primary,no,1697,no,no,cellular,19,aug,2,-1,0,unknown,no
48,admin.,single,secondary,no,3139,yes,no,cellular,25,jan,1,97,1,success,no
60,housemaid,married,secondary,no,4213,no,no,telephone,14,aug,1,-1,0,unknown,no
59,blue-collar,married,primary,no,1597,yes,no,telephone,17,apr,1,-1,0,unknown,no
32,management,married,tertiary,no,1937,no,no,cellular,21,aug,4,-1,0,unknown,no
33,management,married,tertiary,no,1912,yes,no,cellular,25,jul,16,-1,0,unknown,no
35,technician,married,secondary,no,5668,yes,no,cellular,20,apr,1,272,2,failure,no
31,blue-collar,married,secondary,no,1434,no,no,cellular,3,jun,1,-1,0,unknown,no
37,retired,married,primary,no,1679,yes,no,cellular,29,jan,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,1554,yes,no,cellular,7,may,1,359,1,failure,no
36,technician,married,secondary,no,1059,no,no,cellular,13,aug,4,-1,0,unknown,no
36,technician,single,secondary,no,1758,no,yes,cellular,29,jan,1,262,3,failure,no
80,retired,married,tertiary,no,1643,no,no,telephone,6,nov,1,-1,0,unknown,no
41,technician,single,tertiary,no,2656,no,no,cellular,8,aug,1,-1,0,unknown,no
36,blue-collar,single,tertiary,no,2524,yes,no,unknown,6,may,1,-1,0,unknown,no
37,services,married,secondary,no,1653,yes,no,cellular,12,may,1,-1,0,unknown,no
55,technician,married,secondary,no,10680,no,no,cellular,13,aug,4,-1,0,unknown,no
62,management,married,tertiary,no,2286,no,no,cellular,14,aug,2,-1,0,unknown,no
28,admin.,married,secondary,no,3974,no,no,cellular,16,jul,8,-1,0,unknown,no
38,self-employed,married,secondary,no,1665,yes,no,cellular,19,nov,1,120,1,failure,no
43,management,married,tertiary,no,8111,no,no,cellular,27,aug,8,-1,0,unknown,no
29,admin.,married,secondary,no,1920,yes,no,unknown,27,may,2,-1,0,unknown,no
50,technician,married,tertiary,no,1734,no,no,unknown,6,may,1,-1,0,unknown,no
44,management,married,tertiary,no,10434,no,no,cellular,20,nov,2,-1,0,unknown,no
55,technician,divorced,secondary,no,1419,yes,yes,cellular,15,jul,5,-1,0,unknown,no
31,blue-collar,single,primary,no,2367,yes,no,unknown,4,jun,3,-1,0,unknown,no
37,management,single,tertiary,no,2136,yes,no,cellular,26,aug,22,-1,0,unknown,no
66,management,married,tertiary,no,2081,no,no,telephone,22,apr,3,-1,0,unknown,no
37,blue-collar,married,primary,no,1695,yes,no,cellular,13,may,2,370,2,failure,no
49,entrepreneur,married,unknown,no,1614,yes,no,unknown,6,may,2,-1,0,unknown,no
54,services,married,secondary,no,520,no,no,cellular,16,jul,1,-1,0,unknown,no
34,services,single,secondary,no,1066,yes,no,cellular,17,apr,1,-1,0,unknown,no
51,management,married,secondary,no,1843,no,no,unknown,9,jun,3,-1,0,unknown,no
33,technician,divorced,secondary,no,12272,yes,no,unknown,4,jun,2,-1,0,unknown,no
50,services,married,secondary,no,2777,no,no,cellular,4,jul,2,-1,0,unknown,no
53,blue-collar,divorced,secondary,no,1622,yes,no,cellular,8,may,1,170,5,failure,no
34,management,married,tertiary,no,3772,no,no,cellular,14,aug,5,-1,0,unknown,no
48,services,married,secondary,no,1693,yes,no,unknown,16,may,4,-1,0,unknown,no
54,technician,divorced,secondary,no,1614,no,no,cellular,7,aug,2,-1,0,unknown,no
37,technician,single,secondary,no,1351,no,no,unknown,2,jul,2,-1,0,unknown,no
36,blue-collar,married,primary,no,1095,yes,yes,cellular,9,jul,4,-1,0,unknown,no
42,technician,married,secondary,no,1512,yes,no,unknown,13,may,2,-1,0,unknown,no
41,entrepreneur,married,primary,no,1656,yes,yes,cellular,19,nov,1,-1,0,unknown,no
42,unemployed,divorced,secondary,no,1939,yes,no,cellular,2,feb,1,266,7,failure,no
43,entrepreneur,married,secondary,no,3565,yes,no,cellular,18,nov,1,-1,0,unknown,no
54,technician,married,tertiary,no,4047,no,no,cellular,28,jan,5,204,2,success,yes
48,management,divorced,tertiary,no,1622,no,no,cellular,19,aug,2,-1,0,unknown,no
31,services,married,primary,no,1391,no,no,unknown,4,jul,1,-1,0,unknown,no
27,self-employed,single,tertiary,no,1965,yes,no,cellular,17,jul,1,-1,0,unknown,no
39,management,single,tertiary,no,1919,yes,no,cellular,6,may,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,1830,yes,yes,cellular,14,aug,2,-1,0,unknown,no
28,self-employed,married,tertiary,no,1919,yes,no,cellular,9,feb,3,-1,0,unknown,no
47,blue-collar,married,primary,no,3879,no,no,cellular,6,aug,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,2072,yes,no,cellular,15,may,4,-1,0,unknown,no
36,management,single,tertiary,no,1818,yes,no,unknown,9,may,2,-1,0,unknown,no
38,management,married,tertiary,no,1549,no,no,cellular,26,aug,11,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,1572,yes,no,unknown,8,may,2,-1,0,unknown,no
60,blue-collar,married,secondary,no,2079,no,yes,unknown,5,jun,1,-1,0,unknown,no
30,student,single,secondary,no,1495,yes,no,unknown,15,may,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,3513,yes,no,cellular,14,nov,1,-1,0,unknown,yes
35,unemployed,married,secondary,no,1416,yes,no,cellular,16,jul,1,-1,0,unknown,no
35,management,married,secondary,no,5449,yes,no,cellular,20,apr,2,-1,0,unknown,no
46,admin.,divorced,secondary,no,1854,no,no,cellular,9,feb,3,-1,0,unknown,no
36,management,single,secondary,no,1458,no,no,cellular,22,aug,4,-1,0,unknown,no
54,housemaid,married,secondary,no,15857,no,no,unknown,5,jun,1,-1,0,unknown,no
40,management,married,tertiary,no,4964,no,no,cellular,13,aug,2,-1,0,unknown,no
36,technician,married,secondary,no,1571,no,no,cellular,25,aug,6,-1,0,unknown,no
34,technician,married,secondary,yes,1510,yes,yes,cellular,25,aug,8,-1,0,unknown,no
33,admin.,single,secondary,no,7028,yes,no,unknown,21,may,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,1459,yes,yes,unknown,27,may,2,-1,0,unknown,no
59,admin.,married,secondary,no,3526,no,no,telephone,8,jul,7,-1,0,unknown,no
32,services,single,secondary,no,1419,yes,no,cellular,18,may,6,363,9,failure,no
57,management,divorced,tertiary,no,808,no,no,cellular,26,aug,2,-1,0,unknown,no
52,technician,married,secondary,no,2869,no,no,cellular,6,aug,3,-1,0,unknown,no
32,management,single,tertiary,no,2395,no,no,cellular,8,aug,2,-1,0,unknown,no
36,technician,married,secondary,no,1335,yes,yes,cellular,12,aug,2,-1,0,unknown,no
51,management,divorced,tertiary,no,3402,no,yes,cellular,17,nov,2,-1,0,unknown,no
34,entrepreneur,married,primary,no,2299,no,no,cellular,8,aug,3,-1,0,unknown,no
60,technician,divorced,secondary,no,1357,no,no,cellular,5,aug,2,-1,0,unknown,no
44,management,divorced,tertiary,no,1405,no,no,unknown,19,may,2,-1,0,unknown,no
33,self-employed,single,tertiary,yes,1165,yes,no,cellular,20,nov,3,-1,0,unknown,no
47,management,married,tertiary,no,7823,no,no,cellular,5,aug,5,356,3,failure,no
31,technician,married,secondary,no,1863,yes,no,cellular,21,jul,4,-1,0,unknown,no
33,technician,single,tertiary,no,1839,yes,no,cellular,12,aug,2,-1,0,unknown,no
51,technician,married,secondary,no,6068,yes,no,unknown,19,may,2,-1,0,unknown,no
41,management,married,tertiary,no,1428,yes,no,unknown,23,may,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,3598,yes,no,cellular,16,apr,1,323,1,other,no
62,retired,married,primary,no,1506,no,no,telephone,30,jul,3,-1,0,unknown,no
35,management,single,tertiary,no,1821,no,no,cellular,29,aug,4,-1,0,unknown,no
35,services,divorced,secondary,no,3915,yes,no,cellular,23,oct,1,161,1,failure,yes
45,management,married,tertiary,no,1966,yes,no,cellular,8,may,1,172,2,other,no
52,management,married,tertiary,no,1040,yes,no,cellular,19,nov,2,160,1,failure,no
46,blue-collar,married,secondary,no,2394,yes,no,cellular,2,jun,1,-1,0,unknown,no
33,unemployed,single,secondary,no,1176,no,no,cellular,30,jan,1,2,1,other,no
36,management,single,tertiary,no,2590,yes,no,cellular,10,jul,1,-1,0,unknown,no
40,admin.,married,tertiary,no,2091,yes,yes,cellular,31,jul,2,-1,0,unknown,no
46,management,married,tertiary,no,1954,yes,no,unknown,4,jun,4,-1,0,unknown,no
33,management,married,secondary,no,2879,yes,no,cellular,12,aug,4,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,2366,yes,no,unknown,27,may,2,-1,0,unknown,no
55,management,married,tertiary,no,2865,no,no,cellular,5,aug,4,-1,0,unknown,no
61,retired,divorced,secondary,no,1814,no,no,cellular,24,jul,1,-1,0,unknown,no
28,management,single,tertiary,no,1699,no,no,cellular,15,jun,1,-1,0,unknown,yes
33,technician,married,secondary,no,5208,yes,no,cellular,20,nov,1,-1,0,unknown,no
39,management,married,tertiary,no,1468,no,no,cellular,11,mar,4,107,2,failure,no
24,technician,single,secondary,no,2035,no,yes,telephone,12,nov,1,-1,0,unknown,no
34,management,married,secondary,no,5433,yes,no,unknown,29,may,2,-1,0,unknown,no
46,unemployed,married,secondary,no,1516,yes,no,unknown,12,may,2,-1,0,unknown,no
38,technician,divorced,secondary,no,862,yes,no,unknown,20,may,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,2274,no,no,cellular,6,feb,4,211,3,other,no
30,services,single,secondary,no,1605,no,no,cellular,5,jul,2,-1,0,unknown,yes
32,blue-collar,married,primary,no,1107,no,no,cellular,10,jul,6,-1,0,unknown,no
37,technician,married,secondary,no,1694,yes,yes,unknown,1,jul,3,-1,0,unknown,no
30,services,single,secondary,no,1714,yes,no,cellular,18,may,1,-1,0,unknown,no
37,management,single,tertiary,no,2063,yes,no,cellular,17,apr,3,-1,0,unknown,no
34,technician,divorced,tertiary,no,1698,no,no,cellular,26,may,1,-1,0,unknown,no
60,housemaid,single,tertiary,no,1588,yes,yes,cellular,16,jul,2,-1,0,unknown,no
49,admin.,married,secondary,no,1785,yes,yes,telephone,14,aug,6,-1,0,unknown,no
48,management,married,tertiary,no,1964,yes,no,unknown,20,may,6,-1,0,unknown,no
36,technician,single,tertiary,no,11368,yes,no,cellular,20,nov,5,-1,0,unknown,no
36,management,married,tertiary,no,3040,yes,no,cellular,20,nov,2,-1,0,unknown,no
46,management,married,secondary,no,2075,yes,no,unknown,8,may,3,-1,0,unknown,no
51,retired,married,primary,no,3164,no,no,cellular,17,jul,3,-1,0,unknown,no
58,blue-collar,married,primary,no,1643,no,no,cellular,3,feb,1,-1,0,unknown,no
51,entrepreneur,divorced,secondary,no,869,no,no,cellular,5,feb,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,3782,yes,no,unknown,20,may,2,-1,0,unknown,no
38,technician,divorced,tertiary,no,1541,no,no,cellular,23,jul,8,-1,0,unknown,no
